sample_index,phone_idx,phone,ref_dur,gen_dur,ratio
9,16,stˈiŋɡə.,0.48,0.448,0.9333333333333333
10,0,va,0.288,0.288,1.0
10,1,tsˈine,0.288,0.32,1.1111111111111112
10,2,pjˈept,0.288,0.32,1.1111111111111112
10,3,ku,0.288,0.256,0.888888888888889
10,4,ˌɨnverʃunˈaɾe,0.32,0.416,1.2999999999999998
10,5,kˈɨt,0.288,0.576,2.0
10,6,va,0.288,0.288,1.0
10,7,putˌea,0.288,0.256,0.888888888888889
10,8,de,0.288,0.16,0.5555555555555556
10,9,mˈult,0.32,0.032,0.1
10,10,spɾˈe,0.288,0.256,0.888888888888889
10,11,a,0.288,0.32,1.1111111111111112
10,12,ˌevitˈa,0.288,0.288,1.0
10,13,sˌəʃʲʲ,0.288,0.288,1.0
10,14,rˈea,0.32,0.352,1.0999999999999999
10,15,lˈokul,0.288,0.352,1.2222222222222223
10,16,ɨn,0.288,0.288,1.0
10,17,fˈerma,0.288,0.224,0.7777777777777779
10,18,fˌamilˈiʲeɪ.,0.32,0.352,1.0999999999999999
11,0,pˌentɾu,0.352,0.064,0.18181818181818182
11,1,kə,0.352,0.096,0.27272727272727276
11,2,jeɾˌa,0.352,0.256,0.7272727272727273
11,3,de,0.352,0.16,0.4545454545454546
11,4,o,0.352,0.256,0.7272727272727273
11,5,oɾˈidʒinˌe,0.352,0.352,1.0
11,6,"modˈestə,",0.352,0.448,1.272727272727273
11,7,pˌentɾu,0.352,0.352,1.0
11,8,kə,0.352,0.384,1.090909090909091
11,9,jeɾˌa,0.352,0.384,1.090909090909091
